transaction_id,timestamp,account_id,merchant,location,amount,currency,device_type,transaction_type,is_anomaly
afb95ccd-7a3f-4aa2-b891-221137568bfa,2025-04-15T04:34:54,81051262,"Johnson, Hughes and Chavez",Joshuaport,100.55,ZAR,Mobile,Withdrawal,0
c6c7e5ef-294f-456c-8aa3-2948dbb04e8a,2025-05-07T14:04:54,65235143,Black LLC,Lake Gabriela,91.21,ZAR,Mobile,Purchase,0
731cf49f-db2b-45af-b87f-1f92544cf28f,2025-01-16T00:06:08,64148041,"Dennis, Calderon and Fox",Ashleyville,60.53,ZAR,Mobile,Purchase,0
b7861194-53aa-49b3-81f4-77410d50533d,2025-01-28T10:22:09,38502133,Anderson-Mills,New Christophershire,215.71,ZAR,Mobile,Withdrawal,0
3f656ff0-9245-4509-8aeb-1db5bd22f40e,2025-03-12T16:31:14,97386110,Coleman-Butler,South Kimberlyhaven,50.07,ZAR,Mobile,Transfer,0
df29c599-e3e0-411a-a149-46646a778b1e,2025-04-11T20:44:47,36439246,"Hurley, Hester and Smith",Gibsonmouth,191.51,ZAR,POS,Withdrawal,0
aab16983-dee8-4aa7-81b6-d9cc02e4e95a,2025-02-08T07:47:30,35928030,Hubbard PLC,Tannerburgh,279.87,ZAR,Web,Transfer,0
7c138147-61a7-4964-99cb-83182bbbdd8a,2025-04-06T13:20:22,64765873,"Moore, Harris and Rogers",Thomasstad,0.94,ZAR,Mobile,Transfer,0
67102b26-0a93-43a6-a96c-5c1f5b2c5d33,2025-03-15T20:01:25,31704754,Valdez-Stevens,West Ericaview,203.1,ZAR,Web,Purchase,0
47054d45-430b-43bf-9fad-c618184bb850,2025-04-13T16:58:50,85811005,"Hughes, Poole and Wong",Petersfurt,140.83,ZAR,Mobile,Purchase,0
307b1b63-2208-4191-911e-ce7a9604927e,2025-06-09T07:57:40,73039967,"Reid, Williams and Scott",Morganborough,269.78,ZAR,POS,Transfer,0
85ae36bd-ce27-4db7-9436-538938070d4b,2025-01-05T01:22:36,55579710,Martinez Group,Tinaland,56.89,ZAR,POS,Purchase,0
627cac79-1527-43f7-982d-d83ad983a0ad,2025-04-19T19:06:56,77100282,Ferguson-Williams,New Brian,445.86,ZAR,Mobile,Transfer,0
3f4e0288-2e24-49c7-be27-b217997647ac,2025-04-14T17:25:13,82022665,Hunter PLC,Port Kennethland,205.73,ZAR,POS,Transfer,0
c97feb94-0cf1-4dbf-8093-18934593ceb2,2025-03-22T11:55:02,20302040,"Martin, Welch and Rivers",Port Jackburgh,10.85,ZAR,Mobile,Transfer,0
b9089803-5144-4376-a636-d109e8122ff2,2025-01-18T08:17:24,93203088,Mayo Group,Traceychester,33.11,ZAR,Web,Purchase,0
432d5c32-cb1d-453f-a519-79ecb104da31,2025-03-05T21:57:23,63418774,Taylor-Jones,Mirandafort,117.77,ZAR,Web,Purchase,0
a47b06a3-9d53-4387-bcbc-33d42201cea9,2025-05-05T03:49:53,86969355,Grant and Sons,Reidmouth,166.16,ZAR,Mobile,Transfer,0
c84bde12-585d-4969-9531-c97bb350c224,2025-05-27T22:17:26,80482752,Cannon Inc,Lake Ashley,54.97,ZAR,Mobile,Transfer,0
04c349ec-70e6-4bb8-9df3-a41c054e4025,2025-02-13T14:50:03,28667681,"Long, Davis and Watkins",Johnsonbury,224.41,ZAR,POS,Transfer,0
79ad65f4-ba27-4dab-a910-a6e55f230e63,2025-01-23T05:11:42,55980437,"Jones, Rodriguez and Wells",North Davidland,339.99,ZAR,POS,Purchase,0
1e5c91b0-100d-429b-90ad-d99a5f884563,2025-03-28T11:41:52,19334773,Brooks-Cuevas,West Jonathanville,49043.19,ZAR,Unknown,Purchase,1
be48d581-a35a-46a2-b15d-11a59019fae0,2025-01-09T21:30:25,97381270,"Pierce, Morrison and Thompson",Port Jane,50.58,ZAR,Web,Transfer,0
00571c2e-b83a-43c4-9590-1e2d96fc20cb,2025-05-23T07:17:32,26577823,Alvarez and Sons,East Brenda,58.93,ZAR,POS,Purchase,0
44c22502-f8ef-442d-8213-7df76219fd42,2025-03-30T18:20:34,76307751,Middleton PLC,Jamesbury,36.78,ZAR,Mobile,Transfer,0
efbbc823-edf6-4051-b8e5-54409fde3042,2025-03-01T11:02:11,98777151,Hayes-Green,South Nancymouth,87.54,ZAR,Mobile,Withdrawal,0
c3f32a53-a867-4a1b-b781-0f563c87705f,2025-01-14T07:19:11,76200332,Rodgers LLC,East Luis,42.44,ZAR,POS,Transfer,0
2df83036-a94c-4dcd-944f-07be4f491649,2025-03-11T13:39:28,67660674,Harper-Bennett,Knightton,50.83,ZAR,Web,Purchase,0
0cd1a2de-2955-4af9-b66f-6cb69368c0e1,2025-03-15T02:45:25,33717967,"Randall, Andrews and Adkins",East Marissa,90.44,ZAR,Mobile,Purchase,0
2d30115c-022b-4ec4-8716-2699db019041,2025-02-13T12:34:48,40205959,"Stewart, Davis and Martinez",West Dylan,90.87,ZAR,Web,Withdrawal,0
10babacc-d18a-4040-92cf-a26713a49dc6,2025-04-27T13:32:21,21435544,"Stewart, Sanders and Ryan",Frostview,165.24,ZAR,Mobile,Withdrawal,0
4f1dd8d9-a005-4c1f-aaee-cb2436fc87d9,2025-02-06T08:48:33,50637571,"Anderson, Mitchell and Macdonald",Port Sherri,202.7,ZAR,Mobile,Transfer,0
f2f893f8-e7bb-4bd2-ae29-a5315095c259,2025-02-01T05:58:17,79408315,Cook-Robinson,Jillianmouth,51.42,ZAR,Web,Withdrawal,0
457209bc-e905-4f5b-a33e-694436b0369d,2025-01-17T23:47:05,70476371,Parker Inc,West Bobby,221.77,ZAR,Web,Transfer,0
25d4b793-048e-4f97-bc8a-6b233fb568ac,2025-01-11T09:42:07,34977239,"Brown, Davis and Giles",Lake Josestad,90.04,ZAR,Mobile,Purchase,0
3d070cbc-885e-4170-a91c-f6fad442e9d9,2025-04-28T02:33:40,21215409,"Walker, Villa and Goodman",Tracyview,23.06,ZAR,Mobile,Purchase,0
f0025f97-f939-4cdf-86c2-12d44d49d850,2025-03-06T23:48:59,13997448,Lee-Jackson,Wrightfort,131.94,ZAR,POS,Withdrawal,0
d3947d51-fe3d-4e06-a87f-62319b3788a0,2025-04-24T11:43:51,82079226,"Briggs, Wilson and Carter",Jesseberg,36.09,ZAR,POS,Transfer,0
d7cd63c0-7ffe-45ad-94d3-07997c8fd40e,2025-03-16T21:53:31,79288089,"Glover, Cooper and Thompson",Baileyland,97.31,ZAR,Web,Transfer,0
6b52f55c-9525-43ea-aba0-7945f5f5f4fc,2025-02-14T12:57:57,40196288,Bauer and Sons,West Shelby,60.18,ZAR,Web,Transfer,0
d175c412-1572-40fe-8746-22b26bc08008,2025-06-06T13:01:40,95775532,Mccarthy LLC,Simsstad,21.23,ZAR,Mobile,Withdrawal,0
701b352a-9cb9-43e9-bce7-2b612de4cadc,2025-04-26T01:23:41,65681604,Moran Inc,Angelaside,86.05,ZAR,Mobile,Purchase,0
2d3fa323-7db9-4f65-8b99-fb86953111b6,2025-04-14T17:33:22,27157099,Rodriguez and Sons,Lake Jennifer,159.23,ZAR,Web,Purchase,0
1bc5c31a-f716-451e-85c4-0345cf3a103e,2025-03-03T09:25:07,35979390,"Rice, Nguyen and Lara",Ericfort,40.99,ZAR,Mobile,Purchase,0
e3200601-f525-4e88-8e11-c6cb508d033c,2025-03-11T10:43:31,40552703,Hart Group,Doylehaven,118.4,ZAR,POS,Transfer,0
91cefbda-6761-459f-adc4-57b011eac244,2025-02-09T04:17:58,12883974,Smith Inc,South Richard,35.86,ZAR,POS,Purchase,0
e33dc952-1a1e-4a61-9b26-d2fc5e3448b1,2025-03-08T00:10:53,40300766,George and Sons,Valenzuelachester,152.86,ZAR,Mobile,Purchase,0
ff469710-dd82-4f89-ba0d-77b00edb7b90,2025-06-03T15:37:11,41026112,"Lane, Marquez and Marshall",West Michael,119.15,ZAR,Mobile,Withdrawal,0
eb4c33c6-2a40-4bcc-81ec-32e7c1221244,2025-02-01T14:24:15,48436387,Martinez-Baker,North Amandaville,13.18,ZAR,Mobile,Purchase,0
ba68ce95-0a63-436d-bd93-1c4736bd16d2,2025-04-04T12:18:26,56191449,"Johnson, Conway and Thomas",West Michael,8.01,ZAR,POS,Withdrawal,0
6fad923a-f206-4b04-8ad8-e5968edfdc62,2025-05-08T09:58:00,49236923,Gallegos-Rivera,North Lori,73.68,ZAR,POS,Withdrawal,0
9dd3b4ea-9f73-47db-bfc3-66eaaf554316,2025-06-16T11:34:43,38345177,Obrien and Sons,Port Jessica,68.33,ZAR,POS,Transfer,0
44fc0a88-1d5c-4c5e-88c3-2d6a57fecc69,2025-02-11T03:08:35,72491099,Anderson and Sons,South Daniel,60.21,ZAR,Mobile,Withdrawal,0
6c7f0f9f-a9ca-4e72-a579-26bf81322f73,2025-05-15T05:07:29,72291746,Lamb Inc,Ericside,108.44,ZAR,POS,Transfer,0
137be905-5e93-4a5f-b2f6-5ccfe087729f,2025-03-04T13:13:51,16368057,Gamble Ltd,New Brianstad,130.33,ZAR,Mobile,Withdrawal,0
f3979235-ef7d-4779-b2de-29fbbf86c1d7,2025-04-01T21:56:27,40275207,"Hooper, Morales and Butler",Lake Joshua,4.51,ZAR,POS,Withdrawal,0
0eddc89c-d0ce-44e4-b131-2d56ed42bdc6,2025-01-23T17:25:20,96554523,Jones-Mendoza,Melissamouth,67.22,ZAR,Web,Purchase,0
f821a63d-7217-4d68-8aff-07c52ea7060f,2025-02-02T03:04:46,48104941,Rivera Ltd,Morrowton,110.2,ZAR,POS,Transfer,0
d94b7bd4-b1a0-416a-91db-71cbb6ed9ee4,2025-01-09T13:15:26,19630236,Jones LLC,Lisaland,22.49,ZAR,Mobile,Withdrawal,0
d11cf48f-3179-4b22-807d-6dbb2f6c0b0a,2025-01-28T12:28:06,82137556,Thompson and Sons,Castillomouth,32.71,ZAR,Mobile,Withdrawal,0
49bda2b0-1cd5-4e49-b13c-01636eb27c8f,2025-01-09T16:21:34,30913299,"Hampton, Bowers and Castillo",South Davidmouth,246.32,ZAR,POS,Withdrawal,0
145c6ae6-3b4c-4f44-becd-1f951c522c14,2025-04-02T12:15:18,97160852,Anderson Inc,West Jeremy,1.11,ZAR,Web,Transfer,0
2fbb14ec-d656-4a6a-87a6-1978e07556f6,2025-01-04T01:10:51,25906170,Smith and Sons,Michelleland,24.77,ZAR,Mobile,Transfer,0
c784ef3a-8582-4a54-898d-80e8921b2429,2025-04-06T03:30:40,78937558,"Blackburn, White and Schultz",South Maryland,131.24,ZAR,Mobile,Transfer,0
5b2c946f-32a9-4f88-856f-61dd1e8d9e7d,2025-03-12T03:34:38,56080941,Jones and Sons,Jaclynside,25711.43,ZAR,Unknown,Purchase,1
1bf5cd7d-3659-4e64-8288-91205eeb80ad,2025-01-19T22:45:32,52258135,Knight-Jacobs,South Thomasstad,10.98,ZAR,Mobile,Purchase,0
085a3273-db3d-48eb-827c-e180df4bd9c2,2025-06-20T13:04:59,92128719,Beasley LLC,Lindseystad,7.89,ZAR,Mobile,Purchase,0
2d4093e8-a372-4c31-954e-e91c04e76299,2025-04-23T16:50:44,51010262,"Moran, Ruiz and Spears",South Andreland,162.54,ZAR,Mobile,Purchase,0
39dadc3b-655c-4d0b-a482-8d826fb9941b,2025-02-13T22:12:34,19132716,Contreras-Dorsey,West Caitlynmouth,337.47,ZAR,POS,Purchase,0
67f5c619-9d54-45c3-952d-dfb863732b69,2025-02-22T12:20:31,43467073,Wilson Inc,Jessicaland,112.85,ZAR,Mobile,Transfer,0
aba2a150-8f81-4982-be2a-9c56e49b9f15,2025-02-11T03:56:54,20708736,Smith and Sons,Robinsonhaven,87.65,ZAR,Web,Purchase,0
2f957f28-e003-423d-baa1-c64e78a39e3f,2025-04-29T09:18:28,51300678,Howell-Gibson,Heatherberg,83.06,ZAR,POS,Purchase,0
de5f3045-928a-484f-9fd4-5cb0925256b2,2025-01-30T13:36:56,25244104,Davis LLC,North Elizabeth,41.83,ZAR,POS,Withdrawal,0
d5a2de29-034f-4c4e-9659-683698cd2e43,2025-03-01T02:18:52,66919574,Mcintyre-Cooley,Geraldbury,75.81,ZAR,Mobile,Withdrawal,0
dcaf4a36-7899-4089-9b29-c975634fcf10,2025-04-10T02:17:13,26945357,Collins-Cooper,Coreytown,113.18,ZAR,POS,Purchase,0
bb3ae306-506f-4c93-afb3-2458f33ffc8c,2025-05-26T08:30:06,14317992,Stevens LLC,Lake Timothytown,184.59,ZAR,Mobile,Transfer,0
4b83e6b9-66a8-4d5f-be4b-7a0aaab15dcd,2025-05-25T12:29:39,65725738,Miller-Jones,New Triciatown,250.34,ZAR,POS,Transfer,0
d0fd57ec-ac5b-4954-b2d7-e30b98080a98,2025-04-13T05:45:40,65613532,Alvarez-Schroeder,West Curtis,214.86,ZAR,POS,Transfer,0
47787d8e-ecb2-48e7-96be-428ae99208fa,2025-03-30T00:45:40,22586920,Browning-Diaz,Port Kennethtown,23.87,ZAR,POS,Transfer,0
30c8ba40-5436-448d-bf4a-36f9fcf3152b,2025-02-08T20:50:59,15361296,"Ingram, Swanson and Ortiz",Kristenborough,8.26,ZAR,POS,Withdrawal,0
bbd89938-2991-4499-b30b-6809f2d66d50,2025-06-10T07:28:16,79193956,Kelly-Oconnor,Catherinetown,28.93,ZAR,Mobile,Withdrawal,0
5e99c16c-2251-4215-811a-104d5fe06036,2025-02-07T11:42:51,89025721,"Roberts, Martinez and Boyd",South Stephanie,106.4,ZAR,Mobile,Purchase,0
250cd046-5bea-4234-bbbb-151b2fa4326a,2025-02-15T23:35:31,74051869,Hansen-Webb,Gregoryside,278.57,ZAR,POS,Withdrawal,0
3989a35c-1e03-4d0f-9c90-06a48739c6bc,2025-03-14T19:57:27,11853448,"Jackson, Williams and Davis",West Christopher,52.5,ZAR,Web,Withdrawal,0
e138422b-1a47-4379-a621-8d0ada5465bc,2025-01-27T20:13:47,55077841,"Schultz, Lane and Anderson",Dodsonstad,212.95,ZAR,Mobile,Purchase,0
9008dea0-ce9e-4f93-ba44-59d09b8b351a,2025-03-08T21:15:50,63555493,Church-Barber,Estradaberg,217.24,ZAR,POS,Transfer,0
c8eadfef-ec64-4dad-9cee-092a2a4076c0,2025-06-15T00:04:59,15816782,"Lee, Walker and Love",Mcdowellshire,25.26,ZAR,Web,Withdrawal,0
0b088eea-d032-4ce2-8655-26a2977ab586,2025-03-05T13:05:23,58504067,"Zuniga, Ortiz and Morgan",Port Patriciaview,282.41,ZAR,Web,Purchase,0
ff8d5ca6-67c2-49a3-8144-6a75a8cae1e5,2025-01-28T04:13:35,53563616,Lewis PLC,East Joan,11.31,ZAR,Web,Withdrawal,0
53962c1b-5219-4d7d-b64a-19380754017e,2025-03-06T18:24:35,53450095,Robertson-Shepard,Hopkinsside,23.95,ZAR,Web,Transfer,0
9cf96ae7-02f2-44af-a5bf-6fef409c1dfd,2025-04-17T09:15:30,47802423,Harris-Nelson,New Spencerview,26682.21,ZAR,Unknown,Transfer,1
03326f1f-e71c-4c31-b904-4fb21807a705,2025-02-17T17:12:49,99831839,"Jones, Williams and Stanley",South Cesarbury,49.72,ZAR,Mobile,Purchase,0
b27d766a-d1e0-4aa3-bad3-fe2bb3be1178,2025-04-07T09:38:30,10464240,Barnes-Rose,New Corybury,18560.28,ZAR,Simulated,Purchase,1
e3e5905e-e7f9-4fbf-9528-5aad83f71235,2025-01-15T07:01:49,11637846,Wilson-Carter,South Evelyn,96.27,ZAR,POS,Withdrawal,0
5327a80e-01e7-4a85-ac6d-d15e938c96f2,2025-02-11T07:00:16,40543227,Rivas-Lee,East Whitney,224.95,ZAR,Mobile,Purchase,0
9fc085d5-3696-4075-8401-19d6e0c4576e,2025-05-10T06:00:39,96540373,"Brown, Paul and Brown",Bridgestown,246.67,ZAR,Web,Purchase,0
f485e396-1606-407c-9a1c-808e577d0743,2025-01-25T01:29:47,64022194,Montoya-Fuentes,Port Davidchester,25.24,ZAR,Web,Purchase,0
66722172-3d57-4e4d-b8fd-9da97bf3a2d8,2025-03-09T21:28:56,73290300,"Romero, Gibson and Mcgrath",Port Williamville,5.09,ZAR,POS,Transfer,0
065755b3-30de-4a6d-b9a6-380a93474df7,2025-04-29T18:02:20,36822958,"Wilson, Nichols and Farmer",Jameshaven,187.44,ZAR,Web,Transfer,0
e467afff-ed86-4cf3-b57e-2c17be329815,2025-03-31T01:13:33,91316700,Williams-Frazier,South Brian,22.26,ZAR,POS,Purchase,0
b48362d5-6b37-4278-9fa4-3f6ea479ff42,2025-01-29T09:04:05,10018519,"Gates, Hill and Hall",Andrewside,186.25,ZAR,Web,Withdrawal,0
7f54edc4-6940-41ba-8bc6-7f033b66fd75,2025-01-05T22:03:04,10838427,Haas-Fisher,Bensonville,89.37,ZAR,Mobile,Withdrawal,0
aac77570-c8cb-4685-b8ca-e71db4968b42,2025-02-11T01:03:20,99643140,Gutierrez-Marquez,North Marymouth,98.57,ZAR,POS,Purchase,0
dc70c3e5-04ec-4c7a-b9e6-e27eef33782d,2025-05-02T15:27:03,95491075,Hobbs Group,New Calvinport,394.5,ZAR,POS,Transfer,0
dcfa2091-6103-42a7-8fb8-0446b02ebb45,2025-01-17T04:28:39,94581314,Brooks-Green,Angelaport,59.83,ZAR,Mobile,Purchase,0
db1783ef-7a95-4ddf-ad1e-74c42ac6d4c8,2025-05-23T16:59:54,19899985,Molina and Sons,Richardside,99.43,ZAR,Mobile,Purchase,0
ced4ce9b-18f3-4bf4-9c70-5eee9a41ec22,2025-02-26T03:54:44,31225009,Maxwell Inc,New Jacob,83.55,ZAR,POS,Withdrawal,0
d3cc27c1-3833-4a77-8e34-c659982ce8d5,2025-04-20T10:02:46,71839307,Gonzales LLC,Freemanchester,41.84,ZAR,POS,Purchase,0
f9752db5-d369-4328-abb8-e7e4b88a9acd,2025-04-24T14:26:21,57603659,Anderson Group,New Stephanie,127.1,ZAR,Web,Withdrawal,0
dc913e8f-6912-4319-a1fe-2e0e85c7ca04,2025-03-06T17:35:49,66444974,Martinez-Glover,Kathrynberg,66.64,ZAR,POS,Withdrawal,0
6a546d2e-d73e-4259-bebf-fe308036081b,2025-05-13T06:50:56,14981704,"Simmons, Palmer and Shepherd",Port Anthonyville,46,ZAR,Web,Transfer,0
55948874-f3f5-4ed9-9272-19a9d549a612,2025-04-03T03:14:07,52637914,"Taylor, Hernandez and Bush",South Latoya,48.35,ZAR,Mobile,Withdrawal,0
46745704-5ad1-4fa5-baec-f0b56f11a9ff,2025-06-16T09:16:46,98352018,Fry-Owens,Michaelport,25.04,ZAR,Mobile,Transfer,0
294a3050-babc-41c3-91f3-ec24d2b3229a,2025-03-19T09:42:41,42751978,Martin LLC,Port Edward,12.19,ZAR,POS,Purchase,0
db21bfdc-2d88-4a73-ba8a-21294a08f002,2025-05-15T13:40:13,64112329,"Alexander, Davidson and Turner",Bradyville,15596.76,ZAR,Unknown,Withdrawal,1
c08eb772-ab28-4e7d-8260-1d897dfd8d62,2025-01-14T21:33:32,14067055,Williams-Forbes,Lake Christine,39.96,ZAR,Mobile,Purchase,0
699dc0ee-ad9f-4557-91c4-e8f3a1d61e64,2025-05-30T16:19:12,13790743,Murphy LLC,North Zacharystad,201.79,ZAR,POS,Transfer,0
2ac26f72-ecf6-4901-b174-60c9c9471921,2025-05-04T09:11:39,53098695,Smith-Sosa,Lake Christineport,59.04,ZAR,POS,Transfer,0
21f086b7-53c9-4069-83cf-9b20ce4b1519,2025-04-01T01:44:16,18619164,Tucker-Sullivan,Sherryside,53.75,ZAR,POS,Withdrawal,0
52a56311-3299-4edb-af17-0ea7bdcc8ec7,2025-04-16T01:01:39,23529423,Raymond-Lewis,Mercedeschester,46.17,ZAR,Web,Withdrawal,0
3843a6f4-ac0b-4a42-8678-bcecac334146,2025-05-07T03:03:21,20636182,Ayala Group,North Andrewhaven,3.24,ZAR,Web,Transfer,0
86e5c169-544d-4f54-9db4-ec268504d693,2025-04-09T21:42:09,88100275,Bailey-Gomez,Paulburgh,37.82,ZAR,POS,Purchase,0
6deaa5a4-b747-49d8-8fe6-310aba21a3f8,2025-01-09T15:39:25,79034162,"Williams, Garza and Joseph",Leonmouth,126.96,ZAR,Web,Purchase,0
54780be8-6d44-42f4-b09e-8bf2051e93f1,2025-04-02T23:33:50,26780251,Moore-Fernandez,New Laura,32.41,ZAR,Mobile,Purchase,0
d2882881-8eeb-4545-9891-19d06d89bb0b,2025-05-25T09:29:46,67125069,"Barrett, Contreras and Rogers",New Anthonychester,6.73,ZAR,POS,Purchase,0
e953fe3b-e7b2-4fe0-81ad-3604ebea1a05,2025-04-20T00:34:29,28049044,Murphy-Watkins,Gibsonberg,1.18,ZAR,POS,Withdrawal,0
0a81e5dc-b746-47a9-8447-900f9c010ca6,2025-05-19T02:57:46,61939920,Rodriguez-Herrera,Lowebury,54.17,ZAR,Mobile,Withdrawal,0
c427cc09-1aad-4145-90f0-4a9f6b7f33c1,2025-04-02T05:22:59,17861759,King-Hester,Davidstad,72.17,ZAR,POS,Transfer,0
4b3c554f-a471-4d54-906b-55086678ba98,2025-03-29T21:01:43,99008428,Garcia PLC,East Angelaberg,15,ZAR,Mobile,Transfer,0
19ab9c03-1fa9-4edf-b8fd-6a9b401680c0,2025-01-18T20:35:21,31990281,Bell Group,Port Leetown,212.38,ZAR,Web,Transfer,0
2ab53109-7b7f-447e-ba5b-50c5a7121fb2,2025-01-08T07:07:17,59757748,Casey Group,Noahview,146.67,ZAR,POS,Purchase,0
90950a1d-ec61-454b-90ef-2fc1ff27eb85,2025-01-11T03:15:55,29216062,Morgan LLC,South Jacobshire,14.04,ZAR,Mobile,Transfer,0
911a07e1-9c4a-4d49-bfff-e65995c59e01,2025-05-23T23:35:59,14970271,Carpenter-Walker,Christianfort,121.77,ZAR,Mobile,Withdrawal,0
b67510cb-d990-4698-b8e7-012eafc15966,2025-04-22T19:46:49,79095121,"Kelly, Turner and Hayes",East Barbara,102.88,ZAR,Mobile,Withdrawal,0
ade4e472-5eda-442b-ae3e-9f8e4c6e3b6b,2025-03-28T05:26:16,60198721,Jones-Snyder,Solistown,205.05,ZAR,POS,Purchase,0
1f8caf37-adae-429d-bbf6-eec66bed09b1,2025-02-12T19:18:13,84131446,"Smith, Walton and Cline",Mooreland,231.44,ZAR,Web,Transfer,0
75b68612-ed83-4d05-bae0-61293b1c7fe0,2025-06-19T14:34:37,20660266,Johnson-Gibson,South Tonymouth,1.98,ZAR,Mobile,Withdrawal,0
8b9e43bd-2e0e-43bc-881e-70d77737ce8e,2025-01-11T13:05:51,40120002,Smith-Espinoza,Jenkinsview,202.7,ZAR,Web,Withdrawal,0
12e1ab53-2d40-4cb7-93f6-b800b945ce09,2025-04-16T17:04:50,72930449,Richard-Gonzalez,East Kathyfort,164.04,ZAR,Mobile,Purchase,0
6df6524a-032a-4781-9e7a-8ec89cc7ebd1,2025-01-30T06:06:57,40321184,"Herrera, Lane and Rivers",Kevinberg,139.6,ZAR,POS,Withdrawal,0
a57f73c5-d089-4b71-8b29-53078a611c91,2025-01-14T11:28:55,38399288,Rosario-Williams,North Scott,47.53,ZAR,POS,Purchase,0
8b4b5c04-b0fe-4594-bc7d-8138acb239fe,2025-06-20T09:23:58,23694731,Lane-Flores,Lake Jermaineland,141.49,ZAR,Mobile,Transfer,0
0fc9c6ef-acb9-4697-8b47-36237636f56e,2025-05-31T03:01:49,42489672,"Graham, Clark and Kaufman",Kathrynmouth,80.78,ZAR,Web,Purchase,0
b16f1a24-7bb6-42af-9866-bf25f5f6040d,2025-03-14T19:59:44,86305543,"Hansen, Anderson and Mayo",Smithberg,27.13,ZAR,Mobile,Purchase,0
16c05c59-d335-4b6e-ba7a-3dd060ba716e,2025-04-11T02:01:52,10887185,"Dennis, West and Johnston",Bryantmouth,19.99,ZAR,Mobile,Withdrawal,0
135ef834-e871-4f76-a046-213b9ae54de8,2025-02-24T20:47:13,72945063,Gomez-Cooper,Greenburgh,403.86,ZAR,POS,Withdrawal,0
e66993b6-a60a-46ac-a13f-c3c85608af61,2025-03-31T09:13:51,58906605,Parker and Sons,Thomasside,37.93,ZAR,Web,Withdrawal,0
4b69ef54-53c3-46f8-a49f-324fb59f4a9b,2025-04-05T11:47:44,40120815,Williams Group,Lake Jonathanfurt,207.74,ZAR,Mobile,Withdrawal,0
98b77002-7c05-4096-ac63-5bedd2db360a,2025-02-23T20:48:00,18701035,"Lopez, Tate and Middleton",North Christine,28.58,ZAR,Mobile,Withdrawal,0
fb9a648b-97e0-42f5-8e4f-9a4d75f3aa90,2025-05-26T22:08:25,98291455,Carter PLC,Brownview,168.18,ZAR,Mobile,Withdrawal,0
13c237ce-0465-48eb-8f30-f5ebea71d68b,2025-03-30T23:03:08,55335845,Alvarado PLC,East Marcus,109.01,ZAR,Mobile,Purchase,0
9d1e546d-0aa7-4173-a8ce-55f20b1a5dee,2025-03-13T14:10:31,51258647,"Jimenez, Soto and Pierce",East Patrick,454.21,ZAR,Web,Purchase,0
43294519-abb8-4e75-8e89-c4aaf4e7f6b9,2025-06-06T17:14:40,54681094,"Johnson, Michael and Smith",Harringtonchester,50.97,ZAR,Mobile,Transfer,0
6d73ade1-d658-4fd7-929e-26b5531a6895,2025-02-16T10:21:26,91510843,"Baker, Graves and Foster",Jillianberg,5.06,ZAR,Mobile,Transfer,0
52cf5ffb-17e7-4d9e-a6d2-bdfc90a1cfc1,2025-01-04T17:32:31,33301060,Anderson Ltd,Bellside,105.23,ZAR,Web,Withdrawal,0
71b04f3c-9db0-4169-a3f0-7f2492cebb33,2025-03-15T12:36:39,95000242,Cook LLC,Deleonland,21.19,ZAR,Mobile,Withdrawal,0
8c851a09-5ce9-41d3-8899-6dbc7788a1dd,2025-01-26T17:26:07,77839761,Goodman-Johnson,Jamesbury,278.92,ZAR,Mobile,Withdrawal,0
33b02253-533b-436f-8184-d7fe4c95e61d,2025-02-11T07:25:56,58677984,Powell-Beck,Pollardview,26115.58,ZAR,Simulated,Purchase,1
a91e3286-7a3a-43fc-9e21-ed55847aea8a,2025-03-07T02:39:50,16409498,"Taylor, Tran and Parker",Bautistaville,291.41,ZAR,Mobile,Purchase,0
895b4cd5-e4fe-4029-be49-0fca976ebe58,2025-05-22T18:51:25,57687851,Tanner-Pollard,Amberton,12.69,ZAR,Mobile,Purchase,0
64f2cec6-bc32-44ff-b7ea-a9cef505cc74,2025-05-30T10:41:23,35557455,"Randall, Richmond and Long",Lake Rita,149.88,ZAR,Mobile,Purchase,0
ad6e87ea-45cb-40a4-9d98-e1ef9f73aae0,2025-04-09T02:12:09,45853476,"Stewart, Jackson and Chavez",North Kimberlyshire,55.54,ZAR,Mobile,Purchase,0
a739c70e-5b62-401e-84d4-3126c9be1764,2025-04-18T17:40:49,14038596,"Williams, Dominguez and Blackwell",South Stuartberg,36450.61,ZAR,Simulated,Transfer,1
57af8b21-0ec7-4729-964a-35e2d37ecf87,2025-03-21T15:59:25,53150533,Summers-Atkins,Tracyville,101.92,ZAR,Web,Transfer,0
6ddb4f93-e8ae-4624-8321-26aa282b621d,2025-03-04T21:21:17,16251669,Fowler LLC,South Michaelbury,103.63,ZAR,Web,Transfer,0
58bfac7d-dc83-4072-98e2-05c470034b4d,2025-02-17T19:42:14,11768375,"Nelson, Webb and Allen",West Tinaburgh,54.13,ZAR,Web,Purchase,0
5f3016f7-2369-4e46-b38f-f121e94a964a,2025-03-20T04:17:05,31119372,Fitzgerald Group,Theresahaven,62.36,ZAR,POS,Withdrawal,0
6caaff5d-cd71-42c9-9ea5-6d735362f540,2025-01-05T08:24:13,75459964,Ray-Ramsey,Kellyport,1.87,ZAR,POS,Purchase,0
e39b7cea-736c-495d-b8c3-41461155044f,2025-06-17T17:09:37,10246507,"Hutchinson, Nichols and Carney",New Travishaven,35.32,ZAR,POS,Withdrawal,0
